362;"A &amp; N Islands Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
363;"A &amp; N Islands Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
364;"A &amp; N Islands Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
365;"A &amp; N Islands Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
366;"A &amp; N Islands Net State Domestic Product at factor cost at Current Prices for the base year 2004-05";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
367;"A &amp; N Islands Net State Domestic Product at factor cost at Current Prices for the base year 1993-94";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
368;Andhra Pradesh Gross State Domestic Product at factor cost at Constant Prices for the year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
369;Andhra Pradesh Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
370;Andhra Pradesh Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
371;Andhra Pradesh Gross State Domestic Product at factor cost at Current Prices for the year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
372;Andhra Pradesh Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
373;Andhra Pradesh Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
374;Andhra Pradesh Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
375;Andhra Pradesh Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
376;Arunachal Pradesh Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
377;Arunachal Pradesh Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
378;Arunachal Pradesh Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
379;Arunachal Pradesh Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
380;Arunachal Pradesh Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
381;Arunachal Pradesh Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
382;Arunachal Pradesh Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
383;Arunachal Pradesh Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
384;Assam Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
385;Assam Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
386;Assam Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
387;Assam Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
388;Assam Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
389;Assam Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
390;Assam Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
391;Assam Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
392;Bihar Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
393;Bihar Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
394;Bihar Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
395;Bihar Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
396;Bihar Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
397;Bihar Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
398;Bihar Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
399;Bihar Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
400;Chandigarh Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
401;Chandigarh Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
402;Chandigarh Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
403;Chandigarh Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
404;Chandigarh Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
405;Chandigarh Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
406;Chandigarh Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
407;Chandigarh Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
408;Chhattisgarh Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
409;Chhattisgarh Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
410;Chhattisgarh Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
411;Chhattisgarh Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
412;Chhattisgarh Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
413;Chhattisgarh Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
414;Chhattisgarh Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
415;Chhattisgarh Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
416;Delhi Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
417;Delhi Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
418;Delhi Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
419;Delhi Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
420;Delhi Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
421;Delhi Net State Domestic Product at factor cost at Constant Prices for the year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
422;Delhi Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
423;Delhi Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
424;Goa Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
425;Goa Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
426;Goa Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
427;Goa Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
428;Goa Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
429;Goa Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
430;Goa Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
431;Goa Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
432;Gujarat Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
433;Gujarat Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
434;Gujarat Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
435;Gujarat Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
436;Gujarat Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
437;Gujarat Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
438;Gujarat Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
439;Gujarat Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
440;Haryana Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
441;Haryana Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
442;Haryana Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
443;Haryana Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
444;Haryana Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
445;Haryana Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
446;Haryana Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
447;Haryana Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
448;Himachal Pradesh Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
449;Himachal Pradesh Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
450;Himachal Pradesh Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
451;Himachal Pradesh Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
452;Himachal Pradesh Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
453;Himachal Pradesh Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
454;Himachal Pradesh Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
455;Himachal Pradesh Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
